File,BGbase,Color_change,CorrAns,n,key_resp.corr_mean,key_resp.corr_raw,,key_resp.corr_std,key_resp.keys_raw,,key_resp.rt_mean,key_resp.rt_raw,,key_resp.rt_std,order,
images/bbg_bd_25.png,images/bbg_bd.png,242.0,left,2.0,0.5,0.0, 1.0,0.7071067811865476,'down', 'left',-0.01066299993544817,-0.014575500041246414, -0.006750499829649925,0.005533110712406047,28.0, 32.0
images/bbg_bd_26.png,images/bbg_bd.png,241.5,left,2.0,0.5,0.0, 1.0,0.7071067811865476,'right', 'left',0.07836364954710007,0.14996649324893951, 0.006760799791663885,0.1012617169481617,3.0, 47.0
images/bbg_bd_27.png,images/bbg_bd.png,241.0,left,2.0,1.0,1.0, 1.0,0.0,'left', 'left',-0.018512649461627007,0.010516200214624405, -0.04754149913787842,0.041052992912244575,2.0, 36.0
images/bbg_bd_28.png,images/bbg_bd.png,240.5,left,2.0,0.0,0.0, 0.0,0.0,'right', 'right',0.05793529748916626,0.03191680088639259, 0.08395379781723022,0.03679571340237894,7.0, 48.0
images/bbg_bd_29.png,images/bbg_bd.png,240.0,up,2.0,1.0,1.0, 1.0,0.0,'up', 'up',-0.03292819857597351,-0.031902700662612915, -0.033953700214624405,0.0014502756914402878,27.0, 52.0

extraInfo
participant,
session,001
date,2020_Dec_09_0152
expName,First_try
psychopyVersion,2020.2.10
frameRate,60.03345063831364
