File,BGbase,Color_change,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,2,2,32,1,a,0,2.222798100003274,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_4.png,images/pbg_ru_0.png,158.0,left,2,3,33,4,left,1,2.283940099994652,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,2,4,34,8,left,1,1.6834799999778625,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_12.png,images/pbg_ru_0.png,174.0,down,2,5,35,12,down,1,2.123045100015588,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_13.png,images/pbg_ru_0.png,176.0,down,2,6,36,13,down,1,1.7235316000005696,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,2,7,37,11,up,1,1.5561454000126105,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_5.png,images/pbg_ru_0.png,160.0,left,2,8,38,5,left,1,1.5602862999949139,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_14.png,images/pbg_ru_0.png,178.0,right,2,9,39,14,right,1,1.4391216000076383,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_7.png,images/pbg_ru_0.png,164.0,up,2,10,40,7,up,1,1.9697094000002835,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_0.png,images/pbg_ru_0.png,150.0,up,2,11,41,0,a,0,1.9105208000109997,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,2,12,42,2,a,0,1.6312848000088707,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,2,13,43,3,a,0,1.847914399986621,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_10.png,images/pbg_ru_0.png,170.0,right,2,14,44,10,right,1,1.591884099994786,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_12.png,images/pbg_ru_0.png,174.0,down,3,0,45,12,down,1,1.5069632999948226,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_14.png,images/pbg_ru_0.png,178.0,right,3,1,46,14,right,1,1.8138017000164837,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,3,2,47,11,a,0,1.8828033999889158,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_10.png,images/pbg_ru_0.png,170.0,right,3,3,48,10,right,1,2.4693897999823093,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,3,4,49,8,left,1,2.0565023999952246,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_6.png,images/pbg_ru_0.png,162.0,right,3,5,50,6,right,1,1.538648199988529,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,3,6,51,1,right,0,1.9671195999835618,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_13.png,images/pbg_ru_0.png,176.0,down,3,7,52,13,down,1,1.4916085999866482,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_9.png,images/pbg_ru_0.png,168.0,right,3,8,53,9,right,1,1.4621738999849185,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_5.png,images/pbg_ru_0.png,160.0,left,3,9,54,5,a,0,2.0281110999931116,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_7.png,images/pbg_ru_0.png,164.0,up,3,10,55,7,up,1,1.47781290000421,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,3,11,56,2,a,0,1.7715409999946132,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_4.png,images/pbg_ru_0.png,158.0,left,3,12,57,4,left,1,1.455964100023266,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_0.png,images/pbg_ru_0.png,150.0,up,3,13,58,0,a,0,2.4979595000040717,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,3,14,59,3,a,0,1.6819943999871612,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,4,0,60,11,up,1,1.339104300015606,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_9.png,images/pbg_ru_0.png,168.0,right,4,1,61,9,right,1,1.8199865999922622,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_7.png,images/pbg_ru_0.png,164.0,up,4,2,62,7,up,1,1.531746699998621,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,4,3,63,1,a,0,2.1379881000029854,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_10.png,images/pbg_ru_0.png,170.0,right,4,4,64,10,right,1,1.4816888000059407,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_0.png,images/pbg_ru_0.png,150.0,up,4,5,65,0,a,0,1.4997647000127472,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_6.png,images/pbg_ru_0.png,162.0,right,4,6,66,6,right,1,1.434366500005126,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,4,7,67,8,a,0,1.713728299975628,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_5.png,images/pbg_ru_0.png,160.0,left,4,8,68,5,a,0,2.1049588000169024,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_13.png,images/pbg_ru_0.png,176.0,down,4,9,69,13,down,1,1.4431691999780014,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,4,10,70,2,a,0,1.4895950000209268,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,4,11,71,3,down,1,1.523120600002585,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_12.png,images/pbg_ru_0.png,174.0,down,4,12,72,12,down,1,1.5492368999985047,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_4.png,images/pbg_ru_0.png,158.0,left,4,13,73,4,left,1,1.5292505999968853,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_14.png,images/pbg_ru_0.png,178.0,right,4,14,74,14,right,1,1.4478851000021677,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_9.png,images/pbg_ru_0.png,168.0,right,5,0,75,9,right,1,1.4894500999944285,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,5,1,76,11,up,1,1.494551900017541,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
